,probability
262,0.4735119624657375
263,0.2954604521347585
264,0.20149436855901212
265,0.49973683422140697
266,0.17033176116968857
267,0.07588437251966396
268,0.1986041194947402
269,0.2302974167210499
270,0.18640764954062145
271,0.258245829327472
272,0.29405705901806356
273,0.06345600434035902
274,0.16340954159662552
275,0.2500440811534327
276,0.20257690790062866
277,0.28668405070528913
278,0.3012275033850585
279,0.14510100615791377
280,0.2519564969908441
281,0.20591716363711277
282,0.018311499388420676
283,0.4279839827806377
284,0.06766194621625755
285,0.2510175420560616
286,0.18876838307898888
287,0.3114126051344288
288,0.022314085773237815
289,0.3231193687137352
290,0.30483524645249166
291,0.320661803695955
292,0.2552985699210504
293,0.050624915455183175
294,0.10591376264082131
295,0.28318530805499137
296,0.07978594576704302
297,0.3011606862144072
298,0.10666278198135276
299,0.14717812089274687
300,0.167734228733236
301,0.21945385451300486
302,0.24364361657882283
303,0.11558829500645212
304,0.0679161652517778
305,0.1845790143182954
306,0.07603829575150323
307,0.1703207495182219
308,0.32814166879117557
309,0.23230550769193473
310,0.06774068353882323
311,0.2781875414944443
312,0.09832267400665647
313,0.2982250674231686
314,0.20682516357527816
315,0.15560121589580805
316,0.2925932600624318
317,0.08842963723577167
318,0.008500796017320037
319,0.22131190968268644
320,0.0032969923527834777
321,0.2265659773918794
322,0.02564614350746458
323,0.11395597541087094
324,0.30866063916166286
325,0.16418553793714258
326,0.012807549909661244
327,0.16675001979051382
328,0.12234955893255185
329,0.16474558756411514
330,0.4439319645110163
331,0.027354744158142923
332,0.0854324808685925
333,0.21081469005230058
334,0.14266822847270622
335,0.04128624264349742
336,0.017462566852257538
337,0.24123388594138745
338,0.39987702791678376
339,0.11269466735143743
340,0.1330071546677618
341,0.11867584993284223
342,0.0805111383717585
343,0.04408599558899623
344,0.18478536814398672
345,0.18883213277322963
346,0.14467956820267694
347,0.07132332184187813
348,0.019512717847707486
349,0.2563388716623853
350,0.29022702853155324
351,0.05252688219258065
352,0.17370751176278934
353,0.22122556392396459
354,0.17475578795404825
355,0.35106495833333307
356,0.1157906557767025
357,0.06544660182141725
358,0.02096415118068376
359,0.19339251474240404
360,0.22032835167085726
361,0.20034861872098667
362,0.12836686565501262
363,0.09311870616107305
364,0.3587862364293436
365,0.1821131590254074
366,0.015261120905084061
367,0.26555560658070615
368,0.030130020593106932
369,0.018030663070454995
370,0.24482854950875674
371,0.08142602577160685
372,0.2630147483407935
373,0.060937772069702315
374,0.23772186122837732
375,0.46230844376927305
376,0.4271651142220126
377,0.32646171706880517
378,0.4818967830221109
379,0.430248870719219
380,0.5332721190200933
381,0.4409015972652931
382,0.35022972270726094
383,0.1903054769025485
384,0.4271651142220126
385,0.287661708151981
386,0.09602641264276848
387,0.24215221653252822
388,0.014723476137270484
389,0.421638962584791
390,0.025204583943432356
391,0.08543744116340318
392,0.25169312361618257
393,0.24024306476497567
394,0.31821673629399533
395,0.06320115519005907
396,0.444886663402886
397,0.014447467467781677
398,0.47968845428136286
399,0.1318196167128225
400,0.0671265046787953
401,0.337910778330088
402,0.2363406877832417
403,0.28521916002257836
404,0.14367509320289398
405,0.13668577901235715
406,0.26191204295964265
407,0.4182292182576099
408,0.11880108084027481
409,0.20295951887571012
410,0.418336545940878
411,0.249087124224294
412,0.038581054850131115
413,0.3521548598802343
414,0.19894499513629435
415,0.098443301337725
416,0.1558769446911737
417,0.04848387291788351
418,0.20811592535332388
419,0.11794146489065715
420,0.057494329453732056
421,0.3674525491399472
422,0.23660055789119358
423,0.28574549229374735
424,0.06320364242217275
425,0.07664868030705871
426,0.18003696810279898
427,0.23675176333916403
428,0.3851572921258756
429,0.017813572291219652
430,0.1907163207060343
431,0.11215884439794285
432,0.23419906292197912
433,0.14485661035150707
434,0.37767667179569053
435,0.23538949155490502
436,0.29460711696471464
437,0.21342855132434901
438,0.015188584465882225
439,0.27342430801636736
440,0.09885418663383534
441,0.16679579838991046
442,0.01313511720583843
443,0.14440855294294452
444,0.15307301641367757
445,0.27615037461248265
446,0.1625110858618901
447,0.26938059998010466
448,0.07713939597496132
449,0.05809491880066828
450,0.21044737276715073
451,0.3468931070839417
452,0.2403254907984091
453,0.21660957873036663
454,0.1134484390393173
455,0.0609291805416146
456,0.43419083492424515
457,0.048659373709774814
458,0.29460711696471464
459,0.43483080884744224
460,0.35970953782457593
461,0.30391845682667556
462,0.23056339191736536
463,0.12186390853610247
464,0.342943327890446
465,0.01980879978596488
466,0.1768288207791168
467,0.44473655327654477
468,0.19527871744819678
469,0.3224598626584497
470,0.25077006902185667
471,0.3374652431126632
472,0.12049266292803305
473,0.08223064715054292
474,0.13466431240144164
475,0.27541284648350306
476,0.06133571660878474
477,0.038383311623577145
478,0.019556957323682837
479,0.09437828758825621
480,0.03029166481325989
481,0.18867628582390408
482,0.2592020076439121
483,0.232012775060258
484,0.34059529246968273
485,0.40856508611381054
486,0.43483080884744224
487,0.43483080884744224
488,0.13326931960457222
489,0.46230844376927305
490,0.06850599424298294
491,0.04995036288038174
492,0.27411104942341036
493,0.30744817334464897
494,0.17996658332770415
495,0.04930483482947639
496,0.22020416630025505
497,0.0341835189428398
498,0.17928044162579582
499,0.15256927699352904
500,0.13419612269038722
501,0.15935457777368037
502,0.22436620589891448
503,0.12711082470646698
504,0.18805945396346163
505,0.015859335906129073
506,0.3214188492068436
507,0.2625005879666213
508,0.09442319178831964
509,0.2434931493001175
510,0.07750821644658379
511,0.18684377000944502
512,0.07655297256279918
513,0.08649414407281797
514,0.36873481041178663
515,0.014596198178916798
516,0.056625087606468893
517,0.20158541909996025
518,0.18885269141894237
519,0.02354958763715745
520,0.16107262751194532
521,0.1252400779891375
522,0.2750158820296356
523,0.0724630128984877
524,0.16105193154321873
525,0.28890987984363226
526,0.03258937395366721
527,0.0948667927475531
528,0.1347518294358362
529,0.2578631929768438
530,0.2585108065997769
531,0.04877423000377923
532,0.018390327826983254
533,0.23847585476281596
534,0.24013241310263364
535,0.2162346133834194
536,0.17838007720795926
537,0.01695061439501229
538,0.4352733679933595
539,0.1643413108559354
540,0.4927591785435452
541,0.03434582562823242
542,0.3124134331782257
543,0.16895879595517196
544,0.2854765651364962
545,0.19944054363003688
546,0.26357710327393585
547,0.277241705998651
548,0.060448086113331356
549,0.1997397881952715
550,0.32448918064959975
551,0.4271651142220126
552,0.23545740443362598
553,0.02994369868148161
554,0.2517207100875994
555,0.12053562398637552
556,0.08018158090547685
557,0.1280441169109349
558,0.039640431529211616
559,0.23693024733000007
560,0.242398882492602
561,0.32526870748421755
562,0.4400622028022272
563,0.02672672442079166
564,0.0800466682033764
565,0.13032924077574667
566,0.18411011291333362
567,0.12027782969954345
568,0.28754577835983924
569,0.05321390180668379
570,0.37809853671601357
571,0.2171547440292266
572,0.031128986438624946
573,0.23576964337550516
574,0.12330361110261373
575,0.2964125430000758
576,0.27763965796779067
577,0.09381376185466624
578,0.20339918692473644
579,0.06605904079927322
580,0.16486941312266337
581,0.2824743383566951
582,0.15882847956590196
583,0.08817703101162344
584,0.3179564237629197
585,0.42886476822517255
586,0.4315253187522371
587,0.20881668358521052
588,0.2827109183409585
589,0.335111565670248
590,0.0794704721246
591,0.04972918145517725
592,0.45806435693985625
593,0.26348148053097076
594,0.20131220120454424
595,0.1108284944843423
596,0.21955137550607653
597,0.42414801712545774
598,0.4315253187522371
599,0.27023091322103443
600,0.029172505982830214
601,0.24346991264350518
602,0.22542015146551825
603,0.27431814237198965
604,0.36582317568216943
605,0.3211077888598471
606,0.13516654904699615
607,0.02564614350746458
608,0.2558676850625651
609,0.2325397190143363
610,0.248762173532426
611,0.22175862104747726
612,0.3311714553571983
613,0.05617368084137526
614,0.3098256592732331
615,0.12878984252662182
616,0.029456912804976608
617,0.45717876271614644
618,0.13889307876056065
619,0.21865833971275428
620,0.2637373670366873
621,0.047945140406395
622,0.2566053264661961
623,0.08007497928154109
624,0.07685029269355706
625,0.2980127159338359
626,0.33771297885972595
627,0.12602549478698835
628,0.2274012001654709
629,0.2650591216920488
630,0.15216734762609124
631,0.10929245928583452
632,0.24351752228564041
633,0.026851830559016784
634,0.32646171706880517
635,0.064993947443161
636,0.39696846908732697
637,0.03646897448481581
638,0.269646514633432
639,0.032172912821455096
640,0.05094005765603713
641,0.11025329743028156
642,0.2274924434304178
643,0.013204991309553427
644,0.022879038167233495
645,0.02961975589357975
646,0.016636927744882107
647,0.1424741274944897
648,0.029048698735195826
649,0.3532813352495703
650,0.3975423931215024
651,0.04964077910860109
652,0.2240981449993174
653,0.049661160818381934
654,0.3919982588402121
655,0.06173880880771116
656,0.26172158157103736
657,0.1850616521960865
658,0.3573703974340382
659,0.2641159258837082
660,0.3059904529043465
661,0.5204012818248919
662,0.12383885356620829
663,0.30074308318456316
664,0.058378752839423224
665,0.1371344840537896
666,0.13885859226440164
667,0.2516986607897296
668,0.2583643517407401
669,0.05124795335002257
670,0.2786460544727293
671,0.042557810296623096
672,0.26002739045695394
673,0.2689799412233822
674,0.3132948138720741
675,0.05135333555505112
676,0.1340279150608948
677,0.009259368337944487
678,0.25144853076122964
679,0.5526322463401333
680,0.20187880825110696
681,0.25416119017985356
682,0.11100725373931558
683,0.1707511186770887
684,0.17195189784121895
685,0.02821109145090018
686,0.19772089883448066
687,0.2977149134003552
688,0.21650671155537823
689,0.10946799312642207
690,0.24825490076794482
691,0.22428343564038639
692,0.11323571075785195
693,0.15669608411889638
694,0.1494911054479808
695,0.19355460525613286
696,0.22988960883187565
697,0.18668519928705554
698,0.1156480260697062
699,0.18325565906295282
700,0.26253203898665517
701,0.4322250927664208
702,0.1313816917525327
703,0.2769762190302509
704,0.30524467703255426
705,0.21284852083815278
706,0.0708315570023929
707,0.261529246545947
708,0.10617104175249563
709,0.35661960001441795
710,0.4271651142220126
711,0.2453181507402177
712,0.11889628514154198
713,0.12320058683053713
714,0.35099715444778035
715,0.14610709452856155
716,0.2714177975415578
717,0.27001090343923123
718,0.11185740360786788
719,0.4950557507910749
720,0.31122562422466765
721,0.22482111900745333
722,0.10529855867154804
723,0.21705553945465486
724,0.15167468138999243
725,0.3542387267694288
726,0.3913547085014691
727,0.23696264008477133
728,0.06735797891586506
729,0.0204411304933099
730,0.024622402201998038
731,0.4421154465756649
732,0.29166990404790744
733,0.19286759647335383
734,0.025028735569538933
735,0.2765764698645429
736,0.31019854178279854
737,0.34444142224172664
738,0.15918864439380198
739,0.2659412187727371
740,0.08980400651827286
741,0.4070158051081328
742,0.2111445512911541
743,0.17178669168561794
744,0.14177279788336453
745,0.16722637632472054
746,0.013317812071011879
747,0.4271651142220126
748,0.2959707012288305
749,0.3228012054527183
750,0.17272754829549358
751,0.030297609170955364
752,0.20799213417587448
753,0.3717914240554428
754,0.10257057434261073
755,0.03940601605167175
756,0.25349408712731036
757,0.2204784406926828
758,0.45146652547663013
759,0.28772706341093807
760,0.21401140558480583
761,0.20897986285423895
762,0.3808226908183272
763,0.45532698821843276
764,0.0710058672677048
765,0.13679133897590165
766,0.01538272439144374
767,0.06824683416483923
768,0.08863851933938892
769,0.3081718413224441
770,0.2047402951884609
771,0.014607005691699268
772,0.32646171706880517
773,0.2728336792922538
774,0.17989909611899685
775,0.31361807233513594
776,0.23337536797030156
777,0.21524337142649752
778,0.11231524475253965
779,0.2637274069282294
780,0.3346153812258411
781,0.15769005369256703
782,0.43952926620040556
783,0.018246086467394656
784,0.32646171706880517
785,0.17799275449160676
786,0.4441646711829905
787,0.09925443908550298
788,0.03207836711449042
789,0.2981571034745226
790,0.4747157926681876
791,0.114062654517906
792,0.13033922789220373
793,0.16730779890543232
794,0.07341033775000069
795,0.2296140928618515
796,0.09156364759525554
797,0.2675911750601836
798,0.270848240964773
799,0.381291821697682
800,0.1139901284979711
801,0.4016101635782898
802,0.049788685622188814
803,0.40725407659750695
804,0.35669614827420343
805,0.31178284348989216
806,0.4807624366894457
807,0.21418072148179998
808,0.19109200466080228
809,0.11120324349805218
810,0.03288714180088771
811,0.14271098400097132
812,0.11056473411258066
813,0.2277917349130466
814,0.12153743974635199
815,0.09092646445190415
816,0.3224872653448548
817,0.21093103667192112
818,0.46256381619733344
819,0.35307360863599374
820,0.32646171706880517
821,0.10876174014177332
822,0.2320682311592368
823,0.2092470712765996
824,0.17791291457495792
825,0.10725770251372231
826,0.18194301652850153
827,0.264188733327231
828,0.42382043449959655
829,0.07784936011924745
830,0.053595431990569
831,0.15008171315498506
832,0.06395390190339335
833,0.25056286476387823
834,0.034289648622285375
835,0.09059778585676995
836,0.2766692758511783
837,0.49574973678410733
838,0.22084697925763253
839,0.20901511958089405
840,0.12588314765860426
841,0.26226873294402386
842,0.25191135983096485
843,0.07621917656398547
844,0.2011224209137934
845,0.21947674629901404
846,0.015777214537418288
847,0.13431724668110415
848,0.3604937037617942
849,0.22143567041150444
850,0.06854904940910087
851,0.1455677676837579
852,0.04077805151186162
853,0.46230844376927305
854,0.11939056449083638
855,0.20295878984772484
856,0.06334056792877803
857,0.06391926894520034
858,0.06782324181639596
859,0.2746254968772943
860,0.28344061058178505
861,0.24219105097088664
862,0.12320058683053713
863,0.3237444241924451
864,0.01770621629631163
865,0.010922337447853946
866,0.17949371759821067
867,0.05970678698441675
868,0.31796159575142924
869,0.2574529239564416
870,0.06678913490488476
871,0.09182158449367181
872,0.09896650339159985
873,0.23746573686941844
874,0.47968845428136286
875,0.3217229088830383
876,0.11783599826005604
877,0.26692100098034627
878,0.22329727800992943
879,0.15491367876047082
880,0.28559681315141616
881,0.28480581809023364
882,0.30203662500856276
883,0.41748264990724
884,0.294091097952425
885,0.4115037690903188
886,0.2279967577505327
887,0.0726673309077874
888,0.3500371219058971
889,0.25607391566941856
890,0.1094387993397292
891,0.26762262492275984
892,0.3099622220255
893,0.3480237588186652
894,0.43475227669356614
895,0.1702201449153354
896,0.18214731260072808
897,0.1452857768487318
898,0.16959033420038327
899,0.10015368292773368
900,0.08242867791880147
901,0.3733299136578409
902,0.3113696654680767
903,0.36758515406836684
904,0.03985199756815076
905,0.10510929025991357
906,0.2618155735714519
907,0.31177394244013806
908,0.2509165226637307
909,0.14401116818540735
910,0.1507040113537426
911,0.048396692954686196
912,0.031711068362906374
913,0.14049568568748952
914,0.27541934184103367
915,0.3204943110572654
916,0.12215969922853115
917,0.07143123242286167
918,0.23003755618757793
919,0.08171461602914469
920,0.28753804540283995
921,0.3196012666304524
922,0.17341625726054014
923,0.24201939254275898
924,0.2537823735429379
925,0.48797763897300905
926,0.43483080884744224
927,0.3462210454961883
928,0.14831347539933093
929,0.15116160795385544
930,0.43483080884744224
931,0.2078246966543761
932,0.4387362273960871
933,0.1860027573670533
934,0.0788225487819602
935,0.2959009341803296
936,0.07667613671117192
937,0.23575939006372335
938,0.24971890573059452
939,0.2733814006364522
940,0.1855384035091604
941,0.06230250641715735
942,0.1197054413033812
943,0.17968667954301493
944,0.17335176067390412
945,0.047081346918533426
946,0.21563510656433682
947,0.08066014617888986
948,0.18219622551683493
949,0.11623084192220723
950,0.40138860538223864
951,0.03161532468462439
952,0.17215093312889443
953,0.2005950603399611
954,0.04102573087346898
955,0.03960784276820082
956,0.3302168327931624
957,0.246823068269233
958,0.1591513629577808
959,0.3019685824365109
960,0.1371571139383034
961,0.082814078375774
962,0.16382984993960145
963,0.08349793493878711
964,0.25124694726863667
965,0.2238457052550941
966,0.05830438855234656
967,0.2742752832563168
968,0.20908402422421454
969,0.041732092423242356
970,0.06318013612369837
971,0.3028837131810431
972,0.17315670248085344
973,0.32646171706880517
974,0.3068509118725903
975,0.04275197378001144
976,0.09954131507691198
977,0.24871355979166723
978,0.2559517936559578
979,0.371081370826102
980,0.17037012237782623
981,0.0484600501006607
982,0.22928321114404618
983,0.046739569188602816
984,0.09875159146341568
985,0.2519951527170377
986,0.23267399120527696
987,0.02945711893977977
988,0.20311989682003043
989,0.02720450849923573
990,0.41041629167857674
991,0.18265872741556072
992,0.08381646683680961
993,0.015300288358402431
994,0.25608289164617515
995,0.1413722714181678
996,0.217027472184678
997,0.028078509563239148
998,0.19378887800771027
999,0.22019780975457406
1000,0.11143277261425288
1001,0.10656945301261198
1002,0.21989543861740296
1003,0.156549164029269
1004,0.1432075934592559
1005,0.02905287994384474
1006,0.022682113183879537
1007,0.3121377442758087
1008,0.4412987103532822
1009,0.3783158053906864
1010,0.12080530147849398
1011,0.07341033775000069
1012,0.282293749056031
1013,0.22163331642997233
1014,0.09339817172357959
1015,0.3001825031636112
1016,0.1932440889120097
1017,0.07910911623600612
1018,0.20909564525300267
1019,0.3027890735010522
1020,0.030968133998811855
1021,0.15732153048860076
1022,0.013299508479589306
1023,0.1330141528721702
1024,0.12551414283127013
1025,0.1762167483755045
1026,0.1198096731077093
1027,0.10285872259874967
1028,0.40113464015488737
1029,0.18934123398014552
1030,0.18067101464955168
1031,0.3388929470287258
1032,0.13472838913055826
1033,0.1584844144003029
1034,0.19526887005297652
1035,0.5085575857392522
1036,0.0956317022161415
1037,0.034675275023304766
1038,0.197185728444086
1039,0.021318258581870364
1040,0.1690101492136257
1041,0.05587277157173933
1042,0.10646538834310139
1043,0.030673137157035825
1044,0.03790556954056544
1045,0.09922072436108288
1046,0.08245157517883447
1047,0.02564614350746458
1048,0.034012954022645585
1049,0.3531236749827652
1050,0.046694773871685386
1051,0.16827977267626942
1052,0.212536586416618
1053,0.1614876264534315
1054,0.2877266182529041
1055,0.2020806636856861
1056,0.5105174281988414
1057,0.18752183572535902
1058,0.17330174737476273
1059,0.06100000471794837
1060,0.22572805513889413
1061,0.11078226216251236
1062,0.25951211855459716
1063,0.33039061773323425
1064,0.06712452938222518
1065,0.29652580057445604
1066,0.19307639653027045
1067,0.1912566568929867
1068,0.021905950319213684
1069,0.37828832074832675
1070,0.1135149046655646
1071,0.038698062284104974
1072,0.06472402300599835
1073,0.2918520458788861
1074,0.4298286462182554
1075,0.446227543758029
1076,0.042549340176666554
1077,0.19099363225941704
1078,0.15103601924698834
1079,0.30890864456794853
1080,0.4475398959928287
1081,0.25763235232616477
1082,0.2720398693745352
1083,0.05106907608041091
1084,0.07215699993936818
1085,0.3514248163686114
1086,0.3392787427747633
1087,0.3293645077488347
1088,0.3639605958728276
1089,0.4864525636976307
1090,0.13264234073933442
1091,0.056255579982504376
1092,0.2164889253340476
1093,0.23094669972354934
1094,0.2932212535369403
1095,0.1406983595268488
1096,0.21636467844712579
1097,0.0552634925712826
1098,0.11231080870500079
1099,0.20006594800809693
1100,0.21659916787096783
1101,0.2837424709959595
1102,0.2534451831251602
1103,0.11879142771396993
1104,0.058099515524018444
1105,0.020119906484740567
1106,0.28622627329797934
1107,0.06335780725923913
1108,0.15136087569418513
1109,0.34952366433096516
1110,0.1737459252738794
1111,0.17924464149851432
1112,0.24279280739258977
1113,0.18695650470907707
1114,0.06634914444226166
1115,0.1589345028287532
1116,0.3233655293670522
1117,0.28791047477965537
1118,0.04190604040730287
1119,0.3036349771234054
1120,0.05289858872432122
1121,0.06238462341147833
1122,0.0715116095652211
1123,0.5133877326420881
1124,0.2808127623993846
1125,0.1137474423197981
1126,0.06268897275071564
1127,0.2894909132007666
1128,0.19736079900767542
1129,0.051399894403206164
1130,0.4821222676298319
1131,0.07759022278171426
1132,0.023658845292343408
1133,0.26007419817538957
1134,0.15110132798750503
1135,0.4271651142220126
1136,0.07431769369060316
1137,0.050642221588785556
1138,0.03176074619207602
1139,0.23404923780232686
1140,0.32754743279640913
1141,0.20640738621266497
1142,0.01501649955871569
1143,0.1718325782395357
1144,0.624848468254119
1145,0.17562809815830088
1146,0.05491370926500824
1147,0.21920973915152672
1148,0.13079173751039208
1149,0.03782692942499716
1150,0.07763695514984198
1151,0.01476003611328561
1152,0.3099208154739434
1153,0.011342503007312488
1154,0.14883715404226183
1155,0.3588154895396138
1156,0.26010393033564694
1157,0.16694113546698208
1158,0.49952354017170275
1159,0.02202169546541212
1160,0.23656832896960034
1161,0.21073210503811146
1162,0.3203219134440744
1163,0.22009650351427393
1164,0.12985106464378918
1165,0.448014665748458
1166,0.32646171706880517
1167,0.06849659677658801
1168,0.04606831056071503
1169,0.28536955924850443
1170,0.017466918926719012
1171,0.06812945638120871
1172,0.19596637883037618
1173,0.2188253354538617
1174,0.2614757393789637
1175,0.017836150510310175
1176,0.12147956904745373
1177,0.15773960989799057
1178,0.014871107350556021
1179,0.16422919108030998
1180,0.27346253359118255
1181,0.2738107096297109
1182,0.1985721624406127
1183,0.2713144184322444
1184,0.3664065671831833
1185,0.12589069145133883
1186,0.021889286982985603
1187,0.02124183548245568
1188,0.3094586068674451
1189,0.2301731032370842
1190,0.07087895196430267
1191,0.1272121180809752
1192,0.02815455794552858
1193,0.0291414141131959
1194,0.3233317523682244
1195,0.4240160708956157
1196,0.3858395771267159
1197,0.47968845428136286
1198,0.08820159132173258
1199,0.223980444177498
1200,0.30017576037062615
1201,0.14206495582492407
1202,0.10249669695782072
1203,0.2510432517856211
1204,0.03827551987660167
1205,0.227976317801262
1206,0.03960088903537482
1207,0.22743897286964534
1208,0.06318182446009211
1209,0.023922778659392466
1210,0.328193141062152
1211,0.21210984345441902
1212,0.051060402211565305
1213,0.3605008779946592
1214,0.3499719692945369
1215,0.44421013869011317
1216,0.19722298112625114
1217,0.15890890652966355
1218,0.09045929190823934
1219,0.22884346875541423
1220,0.07648744168870848
1221,0.1444437224089992
1222,0.2707825399371777
1223,0.1730437641543861
1224,0.1889294815058945
1225,0.30557503809172387
1226,0.14467956820267694
1227,0.3408102077844193
1228,0.432106824151801
1229,0.12583961857687478
1230,0.40666794944037765
1231,0.022903584100293962
1232,0.2725515614653495
1233,0.22628284523727613
1234,0.013810344545371262
1235,0.07518195434052868
1236,0.4124508921612675
1237,0.34253940048250425
1238,0.33805527967759147
1239,0.4346867275736792
1240,0.020143899732531906
1241,0.22058939251168752
1242,0.21646745158458072
1243,0.29735180939350436
1244,0.43483080884744224
1245,0.19766718778226686
1246,0.06431165773735248
1247,0.2707873705603928
1248,0.21710122463181344
1249,0.10248973972606071
1250,0.2692458523960493
1251,0.24405705766148356
1252,0.3357341272787577
